day,event_start,side,ask,canonical_win,pnl_hold,pnl_lead_bid45_delay0,pnl_lead_bid45_delay0p5,pnl_lead_bid45_delay1,pnl_lead_bid45_delay2,pnl_lead_bid45_delay3,pnl_lead_bid45_delay5,pnl_lead_bid40_delay0,pnl_lead_bid40_delay0p5,pnl_lead_bid40_delay1,pnl_lead_bid40_delay2,pnl_lead_bid40_delay3,pnl_lead_bid40_delay5,signal_secs_lead_bid45_delay0,signal_secs_lead_bid45_delay0p5,signal_secs_lead_bid45_delay1,signal_secs_lead_bid45_delay2,signal_secs_lead_bid45_delay3,signal_secs_lead_bid45_delay5,signal_secs_lead_bid40_delay0,signal_secs_lead_bid40_delay0p5,signal_secs_lead_bid40_delay1,signal_secs_lead_bid40_delay2,signal_secs_lead_bid40_delay3,signal_secs_lead_bid40_delay5,exit_secs_lead_bid45_delay0,exit_secs_lead_bid45_delay0p5,exit_secs_lead_bid45_delay1,exit_secs_lead_bid45_delay2,exit_secs_lead_bid45_delay3,exit_secs_lead_bid45_delay5,exit_secs_lead_bid40_delay0,exit_secs_lead_bid40_delay0p5,exit_secs_lead_bid40_delay1,exit_secs_lead_bid40_delay2,exit_secs_lead_bid40_delay3,exit_secs_lead_bid40_delay5
2026-07-14,2026-07-14T21:00:00.000Z,-1,0.940,1,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,2026-07-14T21:10:00.000Z,1,0.880,1,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,2026-07-14T21:20:00.000Z,1,0.510,0,-10.3430,-2.4421,-2.4421,-2.4421,-3.4080,-2.0537,-3.0225,-3.4080,-2.4421,-2.0537,-2.0537,-3.0225,-4.7489,26.5,26.5,26.5,26.5,26.5,26.5,24.5,24.5,24.5,24.5,24.5,24.5,26.5,26.0,25.5,24.5,23.5,21.5,24.5,24.0,23.5,22.5,21.5,19.5
2026-07-14,2026-07-14T21:35:00.000Z,1,0.660,1,4.8378,4.8378,4.8378,4.8378,4.8378,4.8378,4.8378,4.8378,4.8378,4.8378,4.8378,4.8378,4.8378,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,2026-07-14T21:40:00.000Z,-1,0.870,1,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,2026-07-14T21:45:00.000Z,-1,0.770,1,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,2026-07-14T22:45:00.000Z,-1,0.750,1,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,2026-07-14T22:50:00.000Z,1,0.790,1,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,2026-07-14T23:25:00.000Z,-1,0.570,0,-10.3010,-7.6590,-7.6590,-8.1592,-9.3176,-9.4821,-10.1377,-7.6590,-7.6590,-8.1592,-9.3176,-9.4821,-10.1377,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,17.5,17.0,16.0,14.5,13.0,18.0,17.5,17.0,16.0,14.5,13.0
2026-07-14,2026-07-14T23:30:00.000Z,-1,0.880,1,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,2026-07-14T23:40:00.000Z,1,0.940,1,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,2026-07-14T23:45:00.000Z,1,0.850,1,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-14,2026-07-14T23:55:00.000Z,1,0.640,1,5.2949,5.2949,5.2949,5.2949,5.2949,5.2949,5.2949,5.2949,5.2949,5.2949,5.2949,5.2949,5.2949,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T00:00:00.000Z,-1,0.510,1,9.1668,9.1668,9.1668,9.1668,9.1668,9.1668,9.1668,9.1668,9.1668,9.1668,9.1668,9.1668,9.1668,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T00:20:00.000Z,1,0.920,0,-10.0560,-8.3155,-8.4191,-9.7521,-10.0560,-10.0560,-10.0560,-8.3155,-8.4191,-9.7521,-10.0560,-10.0560,-10.0560,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.0,2.0,,,,3.5,3.0,2.0,,,
2026-07-15,2026-07-15T00:25:00.000Z,1,0.750,1,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T00:45:00.000Z,1,0.940,1,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T00:50:00.000Z,1,0.920,1,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T01:10:00.000Z,1,0.670,1,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T01:15:00.000Z,-1,0.940,1,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T01:55:00.000Z,1,0.810,1,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T02:00:00.000Z,1,0.710,1,3.8111,-6.3215,-6.8667,-7.2736,-7.6787,-7.8133,-9.1488,-6.3215,-6.8667,-7.2736,-7.6787,-7.8133,-9.1488,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,10.5,9.5,8.5,7.0,12.0,11.0,10.5,9.5,8.5,7.0
2026-07-15,2026-07-15T02:10:00.000Z,1,0.550,1,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T02:55:00.000Z,-1,0.930,1,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T03:10:00.000Z,-1,0.790,1,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T03:20:00.000Z,-1,0.580,1,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T03:25:00.000Z,1,0.870,1,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T03:40:00.000Z,1,0.890,1,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T03:55:00.000Z,1,0.590,0,-10.2870,-9.3370,-8.6989,-9.4959,-9.8131,-9.9713,-10.2870,-9.3370,-8.6989,-9.4959,-9.8131,-9.9713,-10.2870,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.5,5.0,4.0,3.0,,6.0,5.5,5.0,4.0,3.0,
2026-07-15,2026-07-15T04:15:00.000Z,-1,0.910,1,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T04:20:00.000Z,1,0.530,0,-10.3290,-6.4047,-6.4047,-5.6775,-6.7667,-6.2233,-6.9474,-6.4047,-6.4047,-5.6775,-6.7667,-6.2233,-6.9474,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.0,14.5,13.5,12.5,10.5,15.5,15.0,14.5,13.5,12.5,10.5
2026-07-15,2026-07-15T04:25:00.000Z,-1,0.940,1,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T04:35:00.000Z,1,0.820,1,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T04:40:00.000Z,-1,0.560,1,7.4599,7.4599,7.4599,7.4599,7.4599,7.4599,7.4599,7.4599,7.4599,7.4599,7.4599,7.4599,7.4599,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T04:50:00.000Z,1,0.580,0,-10.2940,-9.8119,-10.1335,-10.2940,-10.2940,-10.2940,-10.2940,-9.8119,-10.1335,-10.2940,-10.2940,-10.2940,-10.2940,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5,,,,,3.0,2.5,,,,
2026-07-15,2026-07-15T05:00:00.000Z,-1,0.760,1,2.9241,-4.6055,-4.4749,-4.9961,-4.8661,-4.6055,-4.7359,-5.2555,-5.2555,-7.0512,-7.0512,-6.0295,2.0089,20.5,20.5,20.5,20.5,20.5,20.5,12.5,12.5,12.5,12.5,12.5,12.5,20.5,20.0,19.0,18.5,17.5,15.5,12.5,12.0,11.5,10.5,9.5,7.5
2026-07-15,2026-07-15T05:40:00.000Z,-1,0.570,1,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T05:50:00.000Z,1,0.570,1,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T06:20:00.000Z,1,0.840,1,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T06:40:00.000Z,-1,0.880,1,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T07:00:00.000Z,-1,0.930,1,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T07:35:00.000Z,1,0.930,1,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T07:50:00.000Z,-1,0.680,1,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T08:10:00.000Z,1,0.890,1,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T08:35:00.000Z,1,0.530,1,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T08:40:00.000Z,-1,0.710,0,-10.2030,-8.7502,-8.8833,-8.8833,-8.8833,-9.4135,-9.1488,-8.7502,-8.8833,-8.8833,-8.8833,-9.4135,-9.1488,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,23.5,22.5,21.5,21.0,19.0,24.0,23.5,22.5,21.5,21.0,19.0
2026-07-15,2026-07-15T08:45:00.000Z,-1,0.700,1,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T08:55:00.000Z,1,0.890,1,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T09:25:00.000Z,-1,0.840,1,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T09:35:00.000Z,-1,0.740,1,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T09:45:00.000Z,1,0.870,1,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T09:55:00.000Z,-1,0.940,1,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T10:30:00.000Z,1,0.850,0,-10.1050,-7.0908,-10.1050,-10.1050,-10.1050,-10.1050,-10.1050,-7.0908,-10.1050,-10.1050,-10.1050,-10.1050,-10.1050,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,3.0,,,,,
2026-07-15,2026-07-15T10:40:00.000Z,-1,0.880,1,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T10:45:00.000Z,1,0.940,1,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T10:55:00.000Z,1,0.750,0,-10.1750,-5.7207,-6.2413,-6.2413,-6.3710,-6.6298,-6.8879,-5.7207,-6.2413,-6.2413,-6.3710,-6.6298,-6.8879,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.5,24.0,23.0,21.5,20.0,25.0,24.5,24.0,23.0,21.5,20.0
2026-07-15,2026-07-15T11:25:00.000Z,1,0.850,1,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T11:45:00.000Z,1,0.580,1,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-15,2026-07-15T12:00:00.000Z,1,0.670,1,4.6197,-3.9213,-4.6587,-5.2448,-6.2625,-6.6956,-6.8395,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,10.5,10.5,10.5,10.5,10.5,10.5,,,,,,,10.5,10.0,9.5,8.5,7.5,5.5,,,,,,
2026-07-15,2026-07-15T12:10:00.000Z,-1,0.790,0,-10.1470,-4.7957,-4.9211,-4.9211,-5.6700,-5.7942,-4.7957,-5.6700,-5.6700,-5.7942,-5.7942,-4.7957,-4.4184,18.5,18.5,18.5,18.5,18.5,18.5,16.5,16.5,16.5,16.5,16.5,16.5,18.5,18.0,17.5,16.0,15.0,13.0,16.5,16.0,15.5,14.5,13.0,11.0
2026-07-15,2026-07-15T12:15:00.000Z,-1,0.650,1,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,,,,,,,,,,,,,,,,,,,,,,,,
