day,event_start,side,entry_ask,canonical_win,signal_seconds_left,pnl_hold,pnl_exit_delay0,pnl_reverse65_delay0,pnl_reverse68_delay0,pnl_reverse70_delay0,pnl_reverse72_delay0,pnl_reverse78_delay0,pnl_reverse101_delay0,pnl_exit_delay0p5,pnl_reverse65_delay0p5,pnl_reverse68_delay0p5,pnl_reverse70_delay0p5,pnl_reverse72_delay0p5,pnl_reverse78_delay0p5,pnl_reverse101_delay0p5,pnl_exit_delay1,pnl_reverse65_delay1,pnl_reverse68_delay1,pnl_reverse70_delay1,pnl_reverse72_delay1,pnl_reverse78_delay1,pnl_reverse101_delay1,pnl_exit_delay2,pnl_reverse65_delay2,pnl_reverse68_delay2,pnl_reverse70_delay2,pnl_reverse72_delay2,pnl_reverse78_delay2,pnl_reverse101_delay2,reversed_hold,reversed_exit_delay0,reversed_reverse65_delay0,reversed_reverse68_delay0,reversed_reverse70_delay0,reversed_reverse72_delay0,reversed_reverse78_delay0,reversed_reverse101_delay0,reversed_exit_delay0p5,reversed_reverse65_delay0p5,reversed_reverse68_delay0p5,reversed_reverse70_delay0p5,reversed_reverse72_delay0p5,reversed_reverse78_delay0p5,reversed_reverse101_delay0p5,reversed_exit_delay1,reversed_reverse65_delay1,reversed_reverse68_delay1,reversed_reverse70_delay1,reversed_reverse72_delay1,reversed_reverse78_delay1,reversed_reverse101_delay1,reversed_exit_delay2,reversed_reverse65_delay2,reversed_reverse68_delay2,reversed_reverse70_delay2,reversed_reverse72_delay2,reversed_reverse78_delay2,reversed_reverse101_delay2
2026-04-27,2026-04-27T06:45:00.000Z,1,0.9400,1,,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T06:50:00.000Z,1,0.6700,1,,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T06:55:00.000Z,1,0.8392,0,,-10.2249,-10.2249,-10.2249,-10.2249,-10.2249,-10.2249,-10.2249,-10.2249,-10.2249,-10.2249,-10.2249,-10.2249,-10.2249,-10.2249,-10.2249,-10.2249,-10.2249,-10.2249,-10.2249,-10.2249,-10.2249,-10.2249,-10.2249,-10.2249,-10.2249,-10.2249,-10.2249,-10.2249,-10.2249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T07:00:00.000Z,1,0.6600,0,6.5,-10.2380,-8.2445,-8.2445,-8.2445,-8.2445,-8.2445,-8.2445,-7.9323,-9.2464,-9.2464,-9.2464,-9.2464,-9.2464,-9.2464,-9.1775,-9.6727,-9.6727,-9.6727,-9.6727,-9.6727,-9.6727,-9.6518,-9.3887,-9.3887,-9.3887,-9.3887,-9.3887,-9.3887,-9.3394,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2026-04-27,2026-04-27T07:10:00.000Z,1,0.9300,1,,0.6570,0.6570,0.6570,0.6570,0.6570,0.6570,0.6570,0.6570,0.6570,0.6570,0.6570,0.6570,0.6570,0.6570,0.6570,0.6570,0.6570,0.6570,0.6570,0.6570,0.6570,0.6570,0.6570,0.6570,0.6570,0.6570,0.6570,0.6570,0.6570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T07:15:00.000Z,-1,0.7500,0,26.5,-10.1750,-7.0127,-7.0127,-7.0127,-7.0127,-7.0127,-5.9630,-5.9630,-7.4018,-7.4018,-7.4018,-7.4018,-7.4018,-7.4018,-6.6481,-6.3710,-6.3710,-6.3710,-6.3710,-4.7693,-4.7693,-4.7693,-6.3710,-6.3710,-6.3710,-6.3710,-4.7693,-4.7693,-4.7693,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1
2026-04-27,2026-04-27T07:20:00.000Z,1,0.8400,1,,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T07:25:00.000Z,-1,0.7600,1,,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T07:50:00.000Z,1,0.8300,1,,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T08:10:00.000Z,1,0.8000,1,,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T08:15:00.000Z,1,0.9400,1,,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T08:20:00.000Z,-1,0.8411,1,,1.7203,1.7203,1.7203,1.7203,1.7203,1.7203,1.7203,1.7203,1.7203,1.7203,1.7203,1.7203,1.7203,1.7203,1.7203,1.7203,1.7203,1.7203,1.7203,1.7203,1.7203,1.7203,1.7203,1.7203,1.7203,1.7203,1.7203,1.7203,1.7203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T08:30:00.000Z,1,0.8700,1,,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T08:35:00.000Z,1,0.8400,1,,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T08:40:00.000Z,-1,0.6300,1,,5.5347,5.5347,5.5347,5.5347,5.5347,5.5347,5.5347,5.5347,5.5347,5.5347,5.5347,5.5347,5.5347,5.5347,5.5347,5.5347,5.5347,5.5347,5.5347,5.5347,5.5347,5.5347,5.5347,5.5347,5.5347,5.5347,5.5347,5.5347,5.5347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T09:00:00.000Z,1,0.8500,1,,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T09:05:00.000Z,-1,0.9200,1,,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T09:10:00.000Z,1,0.9200,1,,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T10:10:00.000Z,-1,0.7800,1,,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T10:15:00.000Z,1,0.8565,1,,1.5106,1.5106,1.5106,1.5106,1.5106,1.5106,1.5106,1.5106,1.5106,1.5106,1.5106,1.5106,1.5106,1.5106,1.5106,1.5106,1.5106,1.5106,1.5106,1.5106,1.5106,1.5106,1.5106,1.5106,1.5106,1.5106,1.5106,1.5106,1.5106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T10:25:00.000Z,-1,0.5941,0,11.0,-10.3564,-7.9653,-7.9653,-7.9653,-7.9653,-7.9653,-7.9653,-7.5328,-6.3416,-6.3416,-6.3416,-6.3416,-6.3416,-5.0315,-5.0315,-5.8498,-5.8498,-5.8498,-5.8498,-5.8498,-4.1302,-4.1302,-8.6081,-8.6081,-8.6081,-8.6081,-8.6081,-8.6081,-8.4002,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2026-04-27,2026-04-27T10:40:00.000Z,-1,0.5200,1,16.0,8.7986,-5.5541,-5.5541,-5.5541,-5.5541,-5.5541,-10.7176,-10.7176,-5.7458,-5.7458,-5.7458,-5.7458,-5.7458,-10.7061,-10.7061,-5.7807,-5.7807,-5.7807,-5.7807,-5.7807,-10.6725,-10.6725,-5.7807,-5.7807,-5.7807,-5.7807,-5.7807,-10.6725,-10.6725,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1
2026-04-27,2026-04-27T10:45:00.000Z,-1,0.8500,1,,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T10:50:00.000Z,1,0.6800,1,,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T10:55:00.000Z,1,0.8400,0,2.0,-10.1120,-9.4447,-9.4447,-9.4447,-9.4447,-9.4447,-9.4447,-9.4008,-10.1120,-10.1120,-10.1120,-10.1120,-10.1120,-10.1120,-10.1120,-10.1120,-10.1120,-10.1120,-10.1120,-10.1120,-10.1120,-10.1120,-10.1120,-10.1120,-10.1120,-10.1120,-10.1120,-10.1120,-10.1120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T11:10:00.000Z,-1,0.8825,0,22.5,-10.1111,-9.4001,-9.4001,-9.4001,-9.4001,-9.4001,-9.4001,-9.3501,-9.4404,-9.4404,-9.4404,-9.4404,-9.4404,-9.4404,-9.3937,-8.7238,-8.7238,-8.7238,-8.7238,-8.7238,-8.7238,-8.5250,-9.4270,-9.4270,-9.4270,-9.4270,-9.4270,-9.4270,-9.3800,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2026-04-27,2026-04-27T11:30:00.000Z,-1,0.9200,1,,0.7511,0.7511,0.7511,0.7511,0.7511,0.7511,0.7511,0.7511,0.7511,0.7511,0.7511,0.7511,0.7511,0.7511,0.7511,0.7511,0.7511,0.7511,0.7511,0.7511,0.7511,0.7511,0.7511,0.7511,0.7511,0.7511,0.7511,0.7511,0.7511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T11:40:00.000Z,1,0.8900,1,,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T11:45:00.000Z,-1,0.7700,1,,2.8347,2.8347,2.8347,2.8347,2.8347,2.8347,2.8347,2.8347,2.8347,2.8347,2.8347,2.8347,2.8347,2.8347,2.8347,2.8347,2.8347,2.8347,2.8347,2.8347,2.8347,2.8347,2.8347,2.8347,2.8347,2.8347,2.8347,2.8347,2.8347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T11:50:00.000Z,1,0.8900,1,,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T12:05:00.000Z,1,0.9100,1,,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T12:15:00.000Z,1,0.6200,0,22.5,-10.2660,-5.6644,-5.6644,-5.6644,-5.6644,-3.7268,-3.7268,-3.7268,-6.4454,-6.4454,-6.4454,-6.4454,-6.4454,-5.1988,-5.1988,-5.7392,-5.7392,-5.7392,-5.7392,-5.7392,-3.9355,-3.9355,-5.5075,-5.5075,-5.5075,-3.4059,-3.4059,-3.4059,-3.4059,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1
2026-04-27,2026-04-27T12:30:00.000Z,-1,0.8500,1,,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T12:45:00.000Z,1,0.7700,1,,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T13:00:00.000Z,-1,0.6800,1,,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T13:05:00.000Z,1,0.7000,1,,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T13:10:00.000Z,-1,0.8200,1,,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T13:15:00.000Z,1,0.9200,1,,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T13:30:00.000Z,1,0.9300,1,,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T13:40:00.000Z,-1,0.6500,0,21.0,-10.2450,-5.2559,-5.2559,-2.7254,-2.7254,-2.7254,-2.7254,-2.7254,-5.4062,-5.4062,-3.0608,-3.0608,-3.0608,-3.0608,-3.0608,-5.4062,-5.4062,-3.0608,-3.0608,-3.0608,-3.0608,-3.0608,-5.5563,-5.5563,-5.5563,-3.3860,-3.3860,-3.3860,-3.3860,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1
2026-04-27,2026-04-27T13:50:00.000Z,1,0.7300,1,,3.3946,3.3946,3.3946,3.3946,3.3946,3.3946,3.3946,3.3946,3.3946,3.3946,3.3946,3.3946,3.3946,3.3946,3.3946,3.3946,3.3946,3.3946,3.3946,3.3946,3.3946,3.3946,3.3946,3.3946,3.3946,3.3946,3.3946,3.3946,3.3946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T14:00:00.000Z,-1,0.7705,1,,2.7543,2.7543,2.7543,2.7543,2.7543,2.7543,2.7543,2.7543,2.7543,2.7543,2.7543,2.7543,2.7543,2.7543,2.7543,2.7543,2.7543,2.7543,2.7543,2.7543,2.7543,2.7543,2.7543,2.7543,2.7543,2.7543,2.7543,2.7543,2.7543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T14:20:00.000Z,-1,0.8000,0,11.5,-10.1400,-7.1791,-7.1791,-7.1791,-7.1791,-7.1791,-6.2129,-6.2129,-7.1791,-7.1791,-7.1791,-7.1791,-7.1791,-6.2129,-6.2129,-7.1791,-7.1791,-7.1791,-7.1791,-7.1791,-6.1999,-6.1999,-7.2169,-7.2169,-7.2169,-7.2169,-7.2169,-6.2097,-6.2097,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1
2026-04-27,2026-04-27T14:30:00.000Z,1,0.8900,1,,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T14:40:00.000Z,1,0.8886,1,,1.1300,1.1300,1.1300,1.1300,1.1300,1.1300,1.1300,1.1300,1.1300,1.1300,1.1300,1.1300,1.1300,1.1300,1.1300,1.1300,1.1300,1.1300,1.1300,1.1300,1.1300,1.1300,1.1300,1.1300,1.1300,1.1300,1.1300,1.1300,1.1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T14:45:00.000Z,1,0.7600,1,,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T15:35:00.000Z,-1,0.7500,1,17.0,3.0917,-5.7207,-5.7207,-10.5017,-10.5017,-10.5017,-10.5017,-10.5017,-5.7207,-5.7207,-10.5017,-10.5017,-10.5017,-10.5017,-10.5017,-5.4592,-10.5203,-10.5203,-10.5203,-10.5203,-10.5203,-10.5203,-5.1877,-10.5301,-10.5301,-10.5301,-10.5301,-10.5301,-10.5301,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
2026-04-27,2026-04-27T15:40:00.000Z,-1,0.5300,0,,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T15:50:00.000Z,1,0.6500,1,,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T16:10:00.000Z,1,0.7900,1,,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T16:25:00.000Z,1,0.7300,1,,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T16:30:00.000Z,1,0.9200,1,,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T16:45:00.000Z,1,0.9000,1,,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-27,2026-04-27T17:10:00.000Z,1,0.8000,1,,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
